views,likes,
73973,854,
26853,343,
111696,400,
1028433,1244,
156234,4775,
19259,139,
31716,690,
37647,721,
79766,1352,
52551,1196,
37201,681,
39569,1019,
85672,753,
14285,171,
11428,181,
25772,390,
23845,561,
28537,262,
56296,911,
99408,1431,
26841,272,
148687,349,
44009,685,
39557,452,
18574,366,
194098,5447,
49447,953,
45770,609,
391941,5264,
178239,2341,
52702,1130,
50988,1256,
50760,1181,
33945,914,
15653,344,
35366,1597,
31928,355,
43391,1037,
110295,2019,
44966,874,
394497,12061,
16043,423,
850527,8958,
57980,718,
10453,0,
39137,551,
246455,10371,
97449,1892,
49184,1175,
29368,386,
55610,998,
13101,207,
42826,909,
46856,931,
70430,1777,
44944,917,
46700,604,
257167,3244,
999739,27576,
400565,12311,
265774,10898,
125974,3690,
129409,2665,
160286,4158,
2220236,91502,
319030,7681,
187379,4166,
177459,2809,
318260,10249,
65632,1256,
83671,2890,
102135,1852,
27053,875,
20003,259,
66955,982,
19027,428,
33223,392,
47434,1863,
46853,1478,
336877,11832,
20937,346,
24362,557,
1070380,1065,
260611,4697,
754309,18867,
19299,264,
45241,751,
110663,2380,
70094,1173,
45664,614,
27403,246,
70745,1934,
44900,1170,
7094,114,
18518,118,
28392,439,
36546,716,
16179,320,
10360,219,
342965,6806,
19617,376,
45293,698,
49316,1144,
69290,1301,
28528,335,
45136,528,
71039,420,
14082,161,
60051,601,
28279,283,
25442,532,
60003,1007,
16115,211,
19196,123,
50069,1041,
473929,7890,
33676,402,
22690,612,
7130,127,
860210,24262,
19982,577,
33233,788,
72651,1128,
106351,3056,
34637,1526,
6541,130,
44025,790,
12293,352,
92591,2753,
342920,9706,
7019,143,
191741,3150,
28611,334,
39365,787,
48173,1532,
26440,626,
116938,2239,
30719,580,
125983,1776,
65813,978,
487741,14373,
87323,1176,
39980,321,
19326,295,
44350,555,
20901,294,
18068,159,
45719,886,
1238331,1044,
73235,1368,
19253,320,
71022,411,
19648,444,
35373,800,
195904,7830,
133808,3134,
18260,237,
10837,248,
67250,1037,
65081,1111,
32350,881,
18330,443,
75381,2259,
92604,2906,
16385,349,
27877,320,
45763,874,
232894,3171,
53751,651,
22418,357,
50407,2237,
61096,1762,
402068,11119,
266833,14040,
630621,15030,
494946,14327,
399103,14494,
704830,18021,
437029,8281,
773919,22302,
547262,12549,
249602,7974,
577654,13056,
1133626,31476,
121277,6272,
445167,10729,
613938,12191,
196505,7444,
551256,17277,
553404,15055,
415460,8155,
200364,9433,
642018,9444,
425097,10961,
616553,36561,
454508,10029,
365494,17594,
583934,19447,
917743,16433,
530244,12526,
968801,18754,
211319,7996,
937255,22600,
901344,31188,
899350,18616,
768908,16828,
828314,35974,
582086,29311,
1209799,30510,
224890,8442,
1521610,65323,
599712,30042,
364753,10699,
490349,12124,
438452,12473,
642038,15470,
638144,29165,
779686,31793,
370998,10755,
607880,39531,
808932,18623,
493646,23543,
596974,30107,
801601,18736,
866347,18113,
447820,19860,
623394,26257,
927585,22677,
759450,28321,
447750,10215,
942625,35814,
746827,13379,
840359,19251,
676151,13009,
387235,12200,
904573,37866,
1218096,41090,
1003875,41601,
297463,9249,
368235,20868,
1104770,27401,
522361,10807,
601008,14732,
648127,20076,
826512,32241,
892056,27690,
226384,7353,
562307,12077,
1407866,37851,
960977,21952,
772972,19683,
1321409,32136,
467260,9654,
1981104,46056,
558453,9161,
302778,6979,
474352,22093,
617322,11435,
593128,22479,
344349,7178,
702741,26208,
202402,6095,
932899,43260,
659044,12004,
1139481,22820,
267839,7063,
787155,17767,
489046,10607,
753730,14160,
221040,6019,
145650,3802,
444152,6084,
1321067,20627,
829256,13371,
1418324,58270,
244208,6114,
641443,15575,
685994,17159,
670161,10754,
882995,11857,
997114,15158,
1137421,18446,
762555,13677,
367672,12273,
1282549,32745,
945917,12249,
375246,8795,
996313,25175,
260223,7877,
968157,26206,
742677,13407,
1384354,72745,
348775,8791,
567328,11747,
1072965,17941,
695113,13360,
1052940,12218,
380189,13529,
2736806,79657,
852998,17334,
810076,14804,
840707,18013,
1047688,20184,
196482,8347,
1160740,24695,
865217,20714,
282341,7838,
723432,16575,
630414,14114,
889475,46679,
404964,15556,
625424,20671,
1003256,22379,
487960,19610,
714540,36552,
307696,12083,
872817,17403,
698375,16945,
811493,18791,
1241286,20290,
393110,13624,
1354003,35927,
1349899,22544,
1710725,21317,
1126374,37461,
751485,31612,
319812,13324,
589200,21171,
385346,16137,
1352484,26586,
1578092,40520,
105891,3880,
889671,15754,
132603,4602,
3313417,97705,
1560874,49226,
807434,15037,
1267379,18136,
313374,14036,
2243182,32257,
1040672,25814,
1018753,18095,
1240644,18206,
1131755,21252,
1652414,32849,
1436377,46176,
1404664,60368,
401209,9895,
2059458,35405,
771846,19242,
1855725,33797,
378788,12488,
1109115,21805,
989377,32458,
956354,19036,
933031,17956,
505573,24670,
1151744,36110,
1584703,22762,
2226016,91982,
2159143,65375,
449818,20080,
1127291,28913,
1658112,21265,
1102723,29059,
1884744,32415,
857199,17529,
1366073,42317,
1031436,24822,
877944,23800,
1122399,61903,
416396,18571,
670259,14750,
2065632,20622,
626219,16110,
1478519,24391,
289369,14024,
837798,23298,
717255,15307,
637351,17606,
667912,23336,
329235,12846,
754234,26593,
728934,13949,
1052652,32861,
455567,19136,
210352,6185,
681023,28345,
530569,18622,
637111,14765,
913320,14913,
1092291,35349,
1053594,18367,
1150107,21726,
730228,15248,
47457,3315,
2036179,18975,
574937,15595,
2260258,48663,
316567,14534,
906781,22661,
589657,19415,
1880579,17926,
573937,23404,
773287,16910,
789492,17781,
1671784,74106,
2300436,113724,
307600,15720,
971767,21573,
766205,13996,
221245,14162,
646992,20914,
775496,26695,
1336094,33836,
635980,12169,
513565,13661,
840205,27541,
720086,14853,
896174,14599,
565683,29116,
76206,3195,
1097606,14016,
931580,15334,
919923,19633,
1126424,52316,
746873,23872,
937486,17477,
939857,15695,
763400,15321,
1329880,22623,
911699,19406,
586488,31955,
1334607,15996,
958582,55817,
904389,14013,
723682,15638,
887026,17074,
980982,14038,
628004,8760,
659665,12613,
1497414,16555,
658366,21659,
1581781,42766,
464694,7341,
105409,4677,
1164834,13325,
952389,10576,
693873,9719,
367926,6226,
1038745,13250,
653437,8648,
600746,8552,
873536,9226,
308052,6292,
608386,8143,
406897,9933,
1096053,11580,
370956,8682,
271719,5273,
530642,7866,
3194382,143201,
1210945,34290,
476225,11194,
1204489,13015,
400341,12061,
1055170,20537,
248804,11440,
1563487,15103,
2823214,52955,
415538,8078,
560741,19085,
329253,5093,
3690690,47872,
586433,20221,
662737,21512,
103304,4708,
131802,14658,
531103,22715,
535932,12033,
405929,7341,
415213,6098,
459054,7544,
146439,5817,
315326,17012,
67319,3407,
487238,18037,
558895,23041,
443488,12004,
940086,21548,
121159,3669,
891469,15468,
448332,46374,
282961,4788,
58758,3796,
388369,8756,
1007021,42344,
803579,10477,
92764,6279,
453355,25617,
76219,4174,
113012,3348,
412553,28999,
288849,8862,
190972,9809,
926971,29691,
572340,41212,
113394,2922,
488751,8186,
984300,14882,
210066,15585,
409016,5753,
777787,22614,
29135,3568,
729907,17051,
70426,3466,
354547,5645,
2751182,229129,
90125,4632,
1232791,33205,
580057,20241,
134375,7905,
748557,19667,
509414,7775,
332654,7894,
121957,6929,
601112,26289,
2924837,108449,
327804,6066,
61719,4470,
216021,5478,
1159493,24071,
151302,7856,
804135,30278,
291802,16852,
465652,29543,
432133,14019,
261281,20045,
671351,32591,
118048,7577,
594919,9783,
1084449,12206,
596201,12853,
179493,7546,
77187,5593,
2624564,172981,
1419976,19258,
88081,3244,
375321,7566,
587277,13230,
161560,4387,
902269,18579,
586647,11818,
136100,4133,
918142,16783,
532906,23039,
325360,10789,
365562,7553,
1066975,16039,
116089,4937,
387746,12245,
559908,15100,
1218343,29782,
293686,11314,
434003,7146,
129484,6244,
389228,9513,
409580,7751,
63133,4635,
305667,6524,
521508,12914,
408367,10407,
359461,10600,
210603,6995,
114148,7372,
469433,8216,
289731,10710,
249265,7349,
432643,12483,
100422,8452,
522098,15529,
485002,8561,
165821,5730,
323873,12605,
888488,9711,
1392021,27965,
210491,15842,
639739,17912,
321232,12563,
150636,10892,
578722,19369,
381773,18881,
297733,11777,
84731,7051,
381095,15031,
881245,15233,
582412,22659,
372369,21668,
2708893,83929,
203869,6851,
236509,9421,
701022,19558,
314048,14168,
122197,9954,
538301,8273,
86829,4406,
1046045,36059,
723798,24481,
241961,9763,
566420,17002,
184972,11873,
84990,8016,
439975,18365,
1181376,15787,
181285,7435,
167087,6641,
268220,7877,
278304,7374,
577688,17609,
703677,13032,
447766,11631,
420327,11310,
259001,8072,
174961,6916,
424180,11023,
2055220,38078,
296042,11614,
241769,9460,
595306,21486,
492987,15130,
1137907,21080,
498938,15500,
273993,10653,
745817,19976,
905215,21042,
418633,15933,
332833,10426,
498932,12778,
1307258,29043,
105740,6064,
787045,12286,
442419,11351,
255986,13864,
357468,11777,
558037,12459,
425664,13001,
572600,17434,
974455,18921,
644720,24384,
344882,24746,
474669,14991,
886127,18759,
831965,18018,
717862,19869,
983299,18289,
349443,16027,
337888,21043,
1110592,24366,
1353723,29393,
647360,17416,
769818,33718,
709607,26305,
484340,19292,
405005,12155,
1187670,26070,
394892,17258,
726980,21139,
1061148,23441,
1105918,22093,
680994,21752,
2036541,33289,
1814,207,
14619,1258,
50106,4712,
41872,3463,
85823,6454,
107118,6949,
80924,5508,
146467,6343,
86248,5190,
47124,3868,
42403,2385,
23368,1098,
33899,1547,
23237,1901,
468122,8304,
40091,2653,
866768,14847,
33404,2603,
148284,7029,
154053,2913,
98802,2095,
144730,2469,
64612,1506,
58695,1684,
52966,4698,
67562,2180,
98087,2527,
18795,2018,
91321,2272,
706725,10789,
65262,1880,
96798,2131,
52225,4602,
228613,3716,
428221,5344,
2046480,19235,
325074,4421,
706267,7606,
428910,4820,
320567,4058,
108615,2780,
361755,6375,
10177,1047,
210288,3229,
5415683,41971,
459014,3991,
389259,4564,
316455,4102,
165786,3056,
368604,4030,
18420,1541,
313578,3922,
156465,2745,
15775,1890,
279926,5314,
230207,4157,
40546,3677,
431714,5591,
398407,5044,
57019,5801,
406076,5864,
262499,3765,
509103,6630,
1430236,20821,
533086,7298,
329321,4995,
68403,7661,
1801486,15039,
884720,9570,
3959782,33547,
75135,8990,
626137,7696,
989412,12393,
418805,6286,
278338,4059,
859895,9861,
11959417,77722,
97606373,765217,
545547,7196,
3666460,35765,
284903,5007,
1174650,11693,
48456703,243488,
2988067,26077,
315815,5219,
2057548,19822,
354721,4964,
333052,6111,
301659,5855,
577592,9142,
58391,5293,
49200,5859,
53051,7493,
294802,31011,
158416,19517,
25283,1870,
19304,894,
19495,1018,
13060,529,
6032,374,
19885,1927,
12618,1330,
223529,5036,
98271,4748,
11141,596,
9019,480,
11833,522,
15507,734,
6453,688,
25476,1138,
7338,566,
24673,473,
236706,5779,
162431,2738,
3181,440,
6355426,73962,
24666,1452,
54721,4121,
450240,8207,
10589,682,
18155,1215,
7732,968,
3794,319,
5812,506,
50687,920,
12527,894,
3279,274,
11726,912,
9563,1068,
13888,714,
7104,579,
17369,1474,
15352,1399,
63484,2047,
4323,432,
1358,143,
5112,463,
5342,417,
6352,595,
2563,260,
6233,506,
12396,1496,
16193,359,
4051,358,
44362,2459,
40148,2178,
11747,764,
194850,5987,
14634,1228,
26620,1189,
19071,1111,
4123,353,
56067,3599,
6985,599,
3571,398,
50385,1286,
4149,132,
23469,1107,
136155,5235,
61988,2238,
3033,257,
3183,344,
34663,4877,
11602,734,
6264,609,
5493,551,
245051,7028,
16844,1735,
6697,554,
2611,286,
6821,732,
3126,405,
10214,901,
7033,543,
7408,491,
11896,1007,
28215,594,
6821,576,
4581,430,
3535,418,
279570,8288,
3473,356,
9661,697,
2703,244,
26565,1299,
4193,327,
3643,337,
4365,370,
10981,943,
123433,2496,
15308655,157910,
28939,1933,
2907,307,
33189,1843,
2490,235,
4608,450,
146340,6424,
4387,405,
2820,263,
2736,257,
2857,325,
2953,286,
2103,243,
2252,190,
7334,504,
6988,562,
4247,393,
4204,361,
4549,452,
2889,297,
1962,204,
3067,371,
5202,569,
10220,260,
2401,427,
10004,1120,
169238,4109,
5724,511,
1785,266,
3083,286,
2712,296,
4670,473,
2232,267,
4869,428,
2542,266,
2711,308,
5407,589,
27195,831,
2488,301,
2070,251,
5212,597,
5379,571,
7411,467,
2510,280,
3601,432,
8524,589,
3955,492,
15144,1225,
9074,775,
70886,1898,
5855,601,
12230,1563,
29158,1960,
4834,523,
2990,318,
4529,492,
12848,1248,
1978,228,
4216,425,
2046,232,
2328,248,
6538,805,
5053,490,
1968,269,
3368,444,
2621,331,
2355,285,
3880,391,
23439,2298,
2107,265,
2929,326,
2315,281,
1840,207,
1807,253,
1379,197,
2334,300,
2369,272,
2132,129,
2206,292,
4188,518,
2330,276,
4282,428,
3576,343,
3001,375,
1912,250,
2085,236,
3950,391,
2190,351,
1572,246,
4550,342,
2722,305,
4620,386,
2464,231,
7701,375,
25487,1590,
2370,333,
14747,751,
4405,480,
4245,418,
3721,413,
1030,222,
2529,290,
1525,233,
4366,375,
13548,690,
2116,254,
2594,280,
2177,226,
11731,703,
1225,171,
3642,477,
2002,281,
11265,1052,
2581,332,
3077,374,
1787,226,
3103,342,
2359,248,
2212,317,
2051,321,
394805,6760,
1551,234,
10475,800,
4398,410,
3985,411,
7026,548,
6053,635,
4426,407,
3832,315,
3831,394,
3725,344,
7804,768,
2626,322,
3900,431,
24300,1755,
3859,416,
1708,243,
2400,323,
3450,344,
3514,327,
3412,390,
2584,310,
2476,273,
2547,297,
15674,1105,
20925,1146,
344244,15626,
76460,1726,
17385,1352,
7884,565,
2866,292,
8972,701,
2162,242,
7863,547,
7200,464,
4935,454,
16477,961,
5807,511,
99362,6377,
24838,1296,
9748,804,
5243,455,
1297,172,
18390,772,
10126,1221,
35502,1779,
2723,265,
13254,759,
2695,222,
3302,259,
1638,181,
11952,1029,
1752,206,
1377,150,
2457,230,
1153,140,
8279,420,
8148,605,
2525,248,
9433,622,
8846,1065,
2163,269,
1518,176,
11572,806,
3070,286,
857,109,
948,109,
6158,645,
2663,271,
2885,284,
1593,191,
1755,159,
45366,3268,
2304,223,
1090,105,
3171,350,
1509,171,
2110,270,
4388,435,
7274,872,
5874,663,
824,103,
2056,162,
4833,538,
1602,175,
1730419,77653,
6289,462,
2066,255,
1776,164,
1607,158,
1778,166,
2098,206,
2673,246,
2101,223,
4165,316,
1502,178,
2758,233,
1786266,40214,
60474,3857,
2985,292,
1626,184,
2242,205,
2495,233,
1522,166,
2557,201,
3566,362,
2959,313,
2836,287,
1051,189,
2004,202,
2135,294,
1163,111,
1604,252,
1955,278,
3267,278,
4614,394,
8940,600,
3467,558,
4450,369,
1050,129,
31522,2623,
2019,187,
8263,630,
9907,870,
4611,260,
893,138,
1234,143,
2249,210,
6021,459,
2506,255,
3563,363,
2031,182,
3313,346,
1980,227,
1661,207,
1197,136,
1989,255,
1708,244,
3214,371,
10262,764,
2341,276,
1173,173,
7804,585,
3233,384,
3999,382,
1762,199,
5712,474,
13593,1184,
3213,321,
4840,391,
5573,562,
7299,520,
23771,1339,
4528,435,
2503,242,
3734,353,
5150,476,
62206,3790,
10546,747,
4849,551,
2795,428,
7777,950,
12217,1007,
2789,266,
500,85,
2097,273,
2080,221,
1901,235,
4359,427,
664,110,
2563,264,
3835,415,
3731,346,
1168,186,
1111,133,
1380,167,
6298,466,
2149,286,
1521,173,
47785,1876,
22098,1135,
6365,287,
6543,607,
17512,955,
1527,182,
2522,235,
18688,1020,
91314,2869,
2453,266,
125035,4273,
171506,7623,
141979,6071,
218248,13745,
258245,8187,
296123,44797,
219788,6889,
638116,16259,
261773,11909,
389280,10426,
133784,6325,
416405,10580,
147272,6089,
221414,6102,
336148,8964,
535040,13737,
301690,7395,
232767,7610,
328476,8663,
240094,12197,
572223,14830,
273131,10195,
207408,7712,
532283,18345,
415463,12276,
747990,16201,
176986,6950,
243366,23618,
341986,10115,
940996,115157,
110655,4750,
182648,4776,
869338,40367,
250799,7121,
234960,6488,
222105,6003,
270424,9434,
453641,15652,
388320,8211,
302126,9901,
251737,5815,
178327,4165,
272682,8657,
1259278,14642,
183362,4709,
662763,25372,
348311,10387,
399494,10382,
211757,5757,
239648,8191,
457946,8150,
504378,10385,
224485,5382,
157672,4521,
179055,4719,
767204,11821,
444988,9364,
322524,7312,
156778,4562,
823442,13175,
174985,5050,
288059,7260,
591489,10043,
148765,4749,
137052,4629,
331836,5512,
163994,4755,
281099,6150,
267266,7892,
347987,6642,
127292,3601,
544951,8237,
236775,4602,
361979,9355,
325381,6035,
167188,3948,
163313,5950,
856067,16806,
220547,5301,
285187,5290,
155354,3943,
188597,4045,
174890,4521,
133366,3703,
180363,4590,
156550,5079,
1174866,20073,
272242,5643,
144949,4482,
116762,5575,
97751,3425,
82359,3347,
228069,5206,
200027,5689,
108476,4579,
318754,6883,
378350,26424,
570343,13112,
391492,9540,
251908,6231,
591850,12296,
200232,5815,
179726,6317,
298552,6693,
183735,5234,
321073,9091,
162241,16817,
262223,5902,
146068,3835,
546643,10159,
225690,6598,
177006,4527,
855866,19595,
210460,4872,
188053,4375,
675893,12638,
405270,7916,
444045,9484,
150339,4201,
832519,22286,
1197546,17412,
256407,8097,
216452,5374,
159367,3967,
592465,9333,
451756,13000,
423108,20026,
182514,4858,
215004,5151,
598100,10139,
351282,5887,
490454,11594,
516678,10818,
707103,16223,
265589,5746,
387644,6286,
953726,16782,
682309,13141,
501905,8629,
801746,16217,
486545,10385,
383154,7121,
1456589,18802,
998522,22701,
552111,10585,
372575,9037,
362425,9173,
618851,10992,
197654,4623,
1630283,17318,
638785,11629,
674298,12551,
370532,8791,
710088,13239,
201950,5227,
328476,6885,
958514,15368,
796288,15055,
314923,7044,
783993,19045,
406910,6569,
1517568,36239,
1035313,15910,
560699,11493,
276260,6887,
903905,12459,
262772,5993,
798842,13405,
417610,7436,
690726,10929,
435553,10053,
320514,12189,
184583,5001,
223484,5103,
121200,4377,
738662,10953,
284409,7590,
297255,7498,
146310,5248,
252068,5450,
496122,10000,
1161418,20919,
353868,8636,
308596,6412,
534529,8158,
153624,4562,
238099,8233,
282520,7546,
321858,7788,
651241,11211,
217190,4475,
975487,12395,
307856,5542,
485744,8655,
722101,10756,
1760521,21696,
222326,6266,
450971,8964,
107291,3312,
1945263,30560,
680223,12145,
394263,8648,
509854,11425,
1037182,19143,
915596,12402,
1739520,25866,
553096,9533,
633259,10763,
281436,5683,
239286,6024,
150460,4161,
241619,5703,
397966,7215,
583358,12672,
404010,8709,
1721968,24228,
2107262,31771,
392567,7783,
534607,10269,
807257,13167,
288487,6217,
253393,7125,
305946,6159,
1513311,32506,
302369,6288,
1124585,21948,
821286,11133,
1226660,19283,
472070,7650,
304410,7532,
921639,16817,
422161,7419,
1126834,17932,
639896,10487,
480906,9935,
1041707,14378,
782892,11993,
818845,15039,
333813,9085,
989470,17641,
461929,8559,
1654252,23776,
421316,7324,
645789,10433,
302528,6682,
1557462,17966,
1078791,16398,
610015,16259,
221979,5207,
645203,8856,
950026,15631,
731183,10210,
693498,9892,
994787,15284,
213394,3893,
842730,11100,
666335,10857,
3135935,27003,
414906,11372,
310185,6782,
381138,12598,
621838,10790,
793176,13747,
180206,6784,
1125809,17498,
169160,4161,
405821,20499,
375779,4799,
191933,4252,
1211733,16764,
229471,5609,
214921,4250,
622706,13071,
162103,3935,
177771,4402,
104599,3225,
221431,5114,
209808,6041,
601953,9528,
986156,23974,
1111027,17314,
430636,7643,
1012256,10708,
497430,6000,
269197,5705,
583970,9695,
320166,5006,
484849,10372,
554963,17669,
1244903,14891,
279649,5458,
180342,4446,
377288,8919,
998198,14259,
344987,9888,
458459,16088,
259762,4919,
1328983,35645,
1376683,23622,
276887,7013,
1649382,23899,
358324,8410,
740128,8988,
192569,5260,
513422,8993,
357080,5685,
227630,4811,
1417813,19563,
176689,3923,
166922,4348,
223164,4525,
646628,11892,
601542,14415,
369864,7589,
1242463,20497,
218441,4967,
114363,3337,
547427,11953,
320146,6991,
250836,5441,
946775,32199,
114613,3371,
242835,5188,
36816,1727,
250915,5272,
75066,3056,
177807,4596,
468137,26959,
495002,9602,
318524,8198,
1418140,23987,
266652,5635,
203258,5403,
104754,3615,
447646,10017,
120689,4042,
1561404,22593,
569392,11127,
439362,8830,
550381,13477,
129968,4114,
313601,8098,
155701,4825,
432501,8515,
636725,12455,
312893,8494,
2352750,79331,
875624,12749,
400243,10411,
290861,7661,
652921,10745,
1077480,23965,
742085,12128,
712911,16984,
1132268,22548,
454743,15125,
398183,30501,
590427,10158,
154593,4659,
303236,6516,
687843,14004,
390563,7261,
494748,8666,
285570,5757,
666767,10762,
257554,5413,
681938,9781,
1456878,19684,
4968589,321527,
288125,6697,
79066,3143,
310549,7432,
396820,7502,
277232,6987,
389444,6867,
300472,6273,
1095766,16663,
1033181,18168,
101528,3359,
602037,16048,
1172025,23240,
557837,12354,
142012,4926,
149895,4325,
174215,5708,
948772,18769,
194515,4950,
632909,12839,
468583,8117,
1331997,24840,
574117,8761,
607060,11970,
124554,4460,
998962,17754,
668893,13188,
458456,10964,
517298,9830,
151717,4387,
476033,9866,
939989,17237,
236425,5493,
1235234,24332,
664990,9815,
133564,3938,
651844,14139,
273878,7098,
1172732,20481,
609480,24649,
269383,6161,
202243,5655,
1428077,23515,
304898,5877,
246093,4438,
427805,10332,
1732737,28416,
379044,8494,
510294,14427,
2330061,27882,
1044210,20280,
206155,5812,
115929,4965,
173877,4779,
47453,1990,
2761885,49771,
314395,7332,
1178625,23429,
65799,2350,
430470,8816,
1142019,18836,
302944,7539,
166844,3130,
1055274,15088,
94833,3208,
918184,12523,
624399,12929,
1452339,26518,
554096,7126,
679919,13478,
216193,5393,
235565,5448,
721697,13990,
835271,14761,
563577,9484,
952490,17024,
1020314,20354,
333119,7594,
632697,11629,
93669,3031,
542526,10616,
575445,10514,
400705,7461,
123428,3458,
